ReactionID	ReactionType	CatalystCoreDetail	CatalystCoreGeneric	Ligand	ReagentRaw	ReagentRole	Base	Solvent	Temperature_C	Time_h	Yield_%	ReactantSMILES	ProductSMILES	Reference	CondKey	CondSig	FamSig	RawCAS	RCTName	PROName	RGTName	CATName	SOLName	BASName
31-614-CAS-37407747	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""[2′"", ""6′-Bis(1-methylethoxy)[1"", ""1′-biphenyl]-2-yl]dicyclohexylphosphine""]"	"[""534-17-8"", ""Cesium carbonate""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""68-12-2"", ""Dimethylformamide""]"	90.0	20.0	81	C1COCCN1 . CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc([S+]4c5ccccc5Sc5ccccc54)cnc32)CC1.O=S(=O)([O-])C(F)(F)F	CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(N4CCOCC4)cnc32)CC1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1′-biphenyl]-2-yl]dicyclohexylphosphine+6′-Bis(1-methylethoxy)[1+[2′/534-17-8+Cesium carbonate/68-12-2+Dimethylformamide			RCT: 135-67-1 + 53348-05-3 | PRO: 2378045-65-7 | RGT: 534-17-8 | CAT: 51364-51-3 + 787618-22-8 | SOL: 68-12-2	"[""135-67-1"", ""53348-05-3""]"	"[""2378045-65-7""]"	"[""534-17-8""]"	"[""51364-51-3"", ""787618-22-8""]"	"[""68-12-2""]"	"[""Cesium carbonate""]"
31-614-CAS-37486992	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0"", ""Triethylamine"", ""Formic acid"", ""Methanesulfonyl chloride""]"	"[""BASE""]"	"[""Triethylamine""]"	"[""108-88-3"", ""Toluene""]"	100.0	27.167	74	Cc1ccc(NCc2c(I)c3ccccc3n2Cc2ccc(F)cc2)cc1 . [C-]#[O+]	Cc1ccc(N2Cc3c(c4ccccc4n3Cc3ccc(F)cc3)C2=O)cc1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/121-44-8+124-63-0+64-18-6+Formic acid+Methanesulfonyl chloride+Triethylamine/108-88-3+Toluene			RCT: 95962-62-2 + 1252914-32-1 | PRO: 2910792-42-4 | RGT: 121-44-8 + 64-18-6 + 124-63-0 | CAT: 3375-31-3 + 161265-03-8 | SOL: 108-88-3	"[""95962-62-2"", ""1252914-32-1""]"	"[""2910792-42-4""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0""]"	"[""3375-31-3"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Triethylamine""]"
31-614-CAS-37486998	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0"", ""Triethylamine"", ""Formic acid"", ""Methanesulfonyl chloride""]"	"[""BASE""]"	"[""Triethylamine""]"	"[""108-88-3"", ""Toluene""]"	100.0	27.167	79	Fc1ccc(Cn2c(CNc3ccc(Br)cc3)c(I)c3ccccc32)cc1 . [C-]#[O+]	O=C1c2c(n(Cc3ccc(F)cc3)c3ccccc23)CN1c1ccc(Br)cc1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/121-44-8+124-63-0+64-18-6+Formic acid+Methanesulfonyl chloride+Triethylamine/108-88-3+Toluene			RCT: 110-89-4 + 1622839-67-1 | PRO: 2898501-45-4 | RGT: 121-44-8 + 64-18-6 + 124-63-0 | CAT: 3375-31-3 + 161265-03-8 | SOL: 108-88-3	"[""110-89-4"", ""1622839-67-1""]"	"[""2898501-45-4""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0""]"	"[""3375-31-3"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Triethylamine""]"
31-614-CAS-37487004	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0"", ""Triethylamine"", ""Formic acid"", ""Methanesulfonyl chloride""]"	"[""BASE""]"	"[""Triethylamine""]"	"[""108-88-3"", ""Toluene""]"	100.0	27.167	84	COc1ccc2c(c1)c(I)c(CNc1ccccc1)n2Cc1ccc(F)cc1 . [C-]#[O+]	COc1ccc2c(c1)c1c(n2Cc2ccc(F)cc2)CN(c2ccccc2)C1=O	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/121-44-8+124-63-0+64-18-6+Formic acid+Methanesulfonyl chloride+Triethylamine/108-88-3+Toluene			RCT: 591-50-4 + 1354779-52-4 + 1957190-76-9 | PRO: 2377748-43-9 | RGT: 121-44-8 + 64-18-6 + 124-63-0 | CAT: 3375-31-3 + 161265-03-8 | SOL: 108-88-3	"[""591-50-4"", ""1354779-52-4"", ""1957190-76-9""]"	"[""2377748-43-9""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0""]"	"[""3375-31-3"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Triethylamine""]"
31-614-CAS-37487005	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0"", ""Triethylamine"", ""Formic acid"", ""Methanesulfonyl chloride""]"	"[""BASE""]"	"[""Triethylamine""]"	"[""108-88-3"", ""Toluene""]"	100.0	27.167	86	Cc1ccc2c(c1)c(I)c(CNc1ccccc1)n2Cc1ccc(F)cc1 . [C-]#[O+]	Cc1ccc2c(c1)c1c(n2Cc2ccc(F)cc2)CN(c2ccccc2)C1=O	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/121-44-8+124-63-0+64-18-6+Formic acid+Methanesulfonyl chloride+Triethylamine/108-88-3+Toluene			RCT: 3378-82-3 + 19155-24-9 | PRO: 3060705-38-3 | RGT: 121-44-8 + 64-18-6 + 124-63-0 | CAT: 3375-31-3 + 161265-03-8 | SOL: 108-88-3	"[""3378-82-3"", ""19155-24-9""]"	"[""3060705-38-3""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0""]"	"[""3375-31-3"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Triethylamine""]"
31-614-CAS-37487007	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0"", ""Triethylamine"", ""Formic acid"", ""Methanesulfonyl chloride""]"	"[""BASE""]"	"[""Triethylamine""]"	"[""108-88-3"", ""Toluene""]"	100.0	27.167	74	Fc1ccc(Cn2c(CNc3ccccc3)c(I)c3cccnc32)cc1 . [C-]#[O+]	O=C1c2c(n(Cc3ccc(F)cc3)c3ncccc23)CN1c1ccccc1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/121-44-8+124-63-0+64-18-6+Formic acid+Methanesulfonyl chloride+Triethylamine/108-88-3+Toluene			RCT: 74-88-4 + 2994667-20-6 + 110-91-8 | PRO: 3025970-75-3 | RGT: 121-44-8 + 64-18-6 + 124-63-0 | CAT: 3375-31-3 + 161265-03-8 | SOL: 108-88-3	"[""74-88-4"", ""2994667-20-6"", ""110-91-8""]"	"[""3025970-75-3""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0""]"	"[""3375-31-3"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Triethylamine""]"
31-614-CAS-37487008	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0"", ""Triethylamine"", ""Formic acid"", ""Methanesulfonyl chloride""]"	"[""BASE""]"	"[""Triethylamine""]"	"[""108-88-3"", ""Toluene""]"	100.0	27.167	90	Fc1ccc(Cn2c(CNc3ccccc3)c(I)c3cc(Cl)ccc32)cc1 . [C-]#[O+]	O=C1c2c(n(Cc3ccc(F)cc3)c3ccc(Cl)cc23)CN1c1ccccc1	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/121-44-8+124-63-0+64-18-6+Formic acid+Methanesulfonyl chloride+Triethylamine/108-88-3+Toluene			RCT: 591-18-4 + 2982878-50-0 | PRO: 2982878-51-1 | RGT: 121-44-8 + 64-18-6 + 124-63-0 | CAT: 3375-31-3 + 161265-03-8 | SOL: 108-88-3	"[""591-18-4"", ""2982878-50-0""]"	"[""2982878-51-1""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0""]"	"[""3375-31-3"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Triethylamine""]"
31-614-CAS-37487009	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0"", ""Triethylamine"", ""Formic acid"", ""Methanesulfonyl chloride""]"	"[""BASE""]"	"[""Triethylamine""]"	"[""108-88-3"", ""Toluene""]"	100.0	27.167	72	Fc1ccc(Cn2c(CNc3ccccc3)c(I)c3ccc(Cl)cc32)cc1 . [C-]#[O+]	O=C1c2c(n(Cc3ccc(F)cc3)c3cc(Cl)ccc23)CN1c1ccccc1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/121-44-8+124-63-0+64-18-6+Formic acid+Methanesulfonyl chloride+Triethylamine/108-88-3+Toluene			RCT: 50533-97-6 + 3012621-83-6 | PRO: 3049693-22-0 | RGT: 121-44-8 + 64-18-6 + 124-63-0 | CAT: 3375-31-3 + 161265-03-8 | SOL: 108-88-3	"[""50533-97-6"", ""3012621-83-6""]"	"[""3049693-22-0""]"	"[""121-44-8"", ""64-18-6"", ""124-63-0""]"	"[""3375-31-3"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Triethylamine""]"
31-614-CAS-37543189	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""[2′"", ""6′-Bis(1-methylethoxy)[1"", ""1′-biphenyl]-2-yl]dicyclohexylphosphine""]"	"[""865-48-5"", ""Sodium tert-butoxide""]"	"[""BASE""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	80.0	24.0	87	C1COCCN1 . Clc1cccc2c1C[c]13->[Fe+2]456789%10(<-[cH]%11[cH]->4[cH]->5[cH-]->6[cH]->7%11)<-[cH]([cH]->8[c]->91-2)[cH-]->%103	c1cc(N2CCOCC2)c2c(c1)-[c]13->[Fe+2]456789%10(<-[cH]%11[cH]->4[cH]->5[cH-]->6[cH]->7%11)<-[cH]([cH]->81)[cH-]->9[c]->%103C2	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/1′-biphenyl]-2-yl]dicyclohexylphosphine+6′-Bis(1-methylethoxy)[1+[2′/865-48-5+Sodium tert-butoxide/108-88-3+Toluene			RCT: 2848652-99-1 | PRO: 2851430-20-9 | RGT: 865-48-5 | CAT: 3375-31-3 + 787618-22-8 | SOL: 108-88-3	"[""2848652-99-1""]"	"[""2851430-20-9""]"	"[""865-48-5""]"	"[""3375-31-3"", ""787618-22-8""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37588164	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""865-48-5"", ""Sodium tert-butoxide""]"	"[""BASE""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	110.0	21.0	81	C1COCCN1 . COCC1(c2cccc(Br)c2)CC1	COCC1(c2cccc(N3CCOCC3)c2)CC1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/865-48-5+Sodium tert-butoxide/108-88-3+Toluene			RCT: 624-31-7 + 167287-87-8 + 1957190-76-9 | PRO: 2712618-70-5 | RGT: 865-48-5 | CAT: 51364-51-3 + 161265-03-8 | SOL: 108-88-3	"[""624-31-7"", ""167287-87-8"", ""1957190-76-9""]"	"[""2712618-70-5""]"	"[""865-48-5""]"	"[""51364-51-3"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37697226	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""X-Phos""]"	"[""534-17-8"", ""76-05-1"", ""Cesium carbonate"", ""Trifluoroacetic acid""]"	"[""BASE""]"	"[""Cesium carbonate""]"	"[""123-91-1"", ""75-09-2"", ""1"", ""4-Dioxane"", ""Dichloromethane""]"	110.0	18.0	80	CC(C)(C)OC(=O)c1ccc(I)cc1 . N#Cc1ccc(N2CCC3(CCNCC3)C2)cc1Cl	N#Cc1ccc(N2CCC3(CCN(c4ccc(C(=O)O)cc4)CC3)C2)cc1Cl	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/X-Phos/534-17-8+76-05-1+Cesium carbonate+Trifluoroacetic acid/1+123-91-1+4-Dioxane+75-09-2+Dichloromethane			RCT: 18940-21-1 + 1491143-29-3 | PRO: 3028304-45-9 | RGT: 534-17-8 + 76-05-1 | CAT: 51364-51-3 + 564483-18-7 | SOL: 123-91-1 + 75-09-2	"[""18940-21-1"", ""1491143-29-3""]"	"[""3028304-45-9""]"	"[""534-17-8"", ""76-05-1""]"	"[""51364-51-3"", ""564483-18-7""]"	"[""123-91-1"", ""75-09-2""]"	"[""Cesium carbonate""]"
31-614-CAS-37739791	Buchwald	"[""Bis(dibenzylideneacetone)palladium""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""865-48-5"", ""Sodium tert-butoxide""]"	"[""BASE""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	110.0	153.0	68	Brc1c2ccccc2cc2ccccc12 . c1cc2[nH]c3ccsc3c2s1	c1ccc2c(-n3c4ccsc4c4sccc43)c3ccccc3cc2c1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/865-48-5+Sodium tert-butoxide/108-88-3+Toluene			RCT: 108715-54-4 + 129316-09-2 | PRO: 3054166-66-1 | RGT: 865-48-5 | CAT: 32005-36-0 + 161265-03-8 | SOL: 108-88-3	"[""108715-54-4"", ""129316-09-2""]"	"[""3054166-66-1""]"	"[""865-48-5""]"	"[""32005-36-0"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37739792	Buchwald	"[""Bis(dibenzylideneacetone)palladium""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""865-48-5"", ""Sodium tert-butoxide""]"	"[""BASE""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	110.0	154.0	72	Ic1c2ccccc2cc2ccccc12 . c1cc2[nH]c3ccsc3c2s1	c1ccc2c(-n3c4ccsc4c4sccc43)c3ccccc3cc2c1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/865-48-5+Sodium tert-butoxide/108-88-3+Toluene			RCT: 536-89-0 + 1801415-92-8 | PRO: 3025967-01-2 | RGT: 865-48-5 | CAT: 32005-36-0 + 161265-03-8 | SOL: 108-88-3	"[""536-89-0"", ""1801415-92-8""]"	"[""3025967-01-2""]"	"[""865-48-5""]"	"[""32005-36-0"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37739795	Buchwald	"[""Bis(dibenzylideneacetone)palladium""]"	"[""Pd""]"	"[""1"", ""1′-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]"	"[""865-48-5"", ""Sodium tert-butoxide""]"	"[""BASE""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	110.0	153.0	78	Clc1c2ccccc2cc2ccccc12 . c1cc2[nH]c3ccsc3c2s1	c1ccc2c(-n3c4ccsc4c4sccc43)c3ccccc3cc2c1	Organic Letters (2022), 24(20), 3736-3740. | Scattolin, Thomas; et al | Organic Letters (2022), 24(20), 3736-3740.	Pd/1+1-diphenylphosphine]+1′-(9+5-diyl)bis[1/865-48-5+Sodium tert-butoxide/108-88-3+Toluene			RCT: 620-93-9 + 910324-15-1 | PRO: 2640604-41-5 | RGT: 865-48-5 | CAT: 32005-36-0 + 161265-03-8 | SOL: 108-88-3	"[""620-93-9"", ""910324-15-1""]"	"[""2640604-41-5""]"	"[""865-48-5""]"	"[""32005-36-0"", ""161265-03-8""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37739798	Buchwald	"[""Palladium diacetate""]"	"[""Pd""]"	"[""Tri-tert-butylphosphine""]"	"[""865-48-5"", ""Sodium tert-butoxide""]"	"[""BASE""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	110.0	144.0	50	Brc1ccccc1 . c1ccc2c(-c3csc4c3[nH]c3ccsc34)c3ccccc3cc2c1	c1ccc(-n2c3ccsc3c3scc(-c4c5ccccc5cc5ccccc45)c32)cc1	Journal of the American Chemical Society (2024), 146(48), 33035-33047. | Raguram, Elaine Reichert; et al | Journal of the American Chemical Society (2024), 146(48), 33035-33047.	Pd/Tri-tert-butylphosphine/865-48-5+Sodium tert-butoxide/108-88-3+Toluene			RCT: 460-00-4 + 254099-67-7 | PRO: 2888555-66-4 | RGT: 865-48-5 | CAT: 3375-31-3 + 13716-12-6 | SOL: 108-88-3	"[""460-00-4"", ""254099-67-7""]"	"[""2888555-66-4""]"	"[""865-48-5""]"	"[""3375-31-3"", ""13716-12-6""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37741619	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""2-Dicyclohexylphosphino-2′"", ""6′-dimethoxybiphenyl""]"	"[""865-48-5"", ""7732-18-5"", ""Sodium tert-butoxide"", ""Water""]"	"[""BASE"", ""WORKUP""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	100.0	3.083	85	c1ccc2c(c1)CCNC2 . Brc1ccc(OCc2ccccc2)cc1	c1ccc(COc2ccc(N3CCc4ccccc4C3)cc2)cc1	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/2-Dicyclohexylphosphino-2′+6′-dimethoxybiphenyl/7732-18-5+865-48-5+Sodium tert-butoxide+Water/108-88-3+Toluene			RCT: 91-21-4 + 586-61-8 | PRO: 1057279-50-1 | RGT: 865-48-5 + 7732-18-5 | CAT: 51364-51-3 + 657408-07-6 | SOL: 108-88-3	"[""91-21-4"", ""586-61-8""]"	"[""1057279-50-1""]"	"[""865-48-5"", ""7732-18-5""]"	"[""51364-51-3"", ""657408-07-6""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37741624	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""2-Dicyclohexylphosphino-2′"", ""6′-dimethoxybiphenyl""]"	"[""865-48-5"", ""7732-18-5"", ""Sodium tert-butoxide"", ""Water""]"	"[""BASE"", ""WORKUP""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	100.0	3.083	85	c1ccc2c(c1)CCNC2 . Brc1ccc(Oc2ccccc2)cc1	c1ccc(Oc2ccc(N3CCc4ccccc4C3)cc2)cc1	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/2-Dicyclohexylphosphino-2′+6′-dimethoxybiphenyl/7732-18-5+865-48-5+Sodium tert-butoxide+Water/108-88-3+Toluene			RCT: 91-21-4 + 6793-92-6 | PRO: 1638351-88-8 | RGT: 865-48-5 + 7732-18-5 | CAT: 51364-51-3 + 657408-07-6 | SOL: 108-88-3	"[""91-21-4"", ""6793-92-6""]"	"[""1638351-88-8""]"	"[""865-48-5"", ""7732-18-5""]"	"[""51364-51-3"", ""657408-07-6""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37741629	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""2-Dicyclohexylphosphino-2′"", ""6′-dimethoxybiphenyl""]"	"[""865-48-5"", ""7732-18-5"", ""Sodium tert-butoxide"", ""Water""]"	"[""BASE"", ""WORKUP""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	100.0	3.083	85	c1ccc2c(c1)CCNC2 . COc1cccc(Br)c1	COc1cccc(N2CCc3ccccc3C2)c1	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/2-Dicyclohexylphosphino-2′+6′-dimethoxybiphenyl/7732-18-5+865-48-5+Sodium tert-butoxide+Water/108-88-3+Toluene			RCT: 104-95-0 + 31166-44-6 | PRO: 2771307-48-1 | RGT: 865-48-5 + 7732-18-5 | CAT: 51364-51-3 + 657408-07-6 | SOL: 108-88-3	"[""104-95-0"", ""31166-44-6""]"	"[""2771307-48-1""]"	"[""865-48-5"", ""7732-18-5""]"	"[""51364-51-3"", ""657408-07-6""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37741630	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""2-Dicyclohexylphosphino-2′"", ""6′-dimethoxybiphenyl""]"	"[""865-48-5"", ""7732-18-5"", ""Sodium tert-butoxide"", ""Water""]"	"[""BASE"", ""WORKUP""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	100.0	3.083	85	c1ccc2c(c1)CCNC2 . Brc1ccccc1	c1ccc(N2CCc3ccccc3C2)cc1	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/2-Dicyclohexylphosphino-2′+6′-dimethoxybiphenyl/7732-18-5+865-48-5+Sodium tert-butoxide+Water/108-88-3+Toluene			RCT: 108-86-1 + 110-91-8 | PRO: 92-53-5 | RGT: 865-48-5 + 7732-18-5 | CAT: 51364-51-3 + 657408-07-6 | SOL: 108-88-3	"[""108-86-1"", ""110-91-8""]"	"[""92-53-5""]"	"[""865-48-5"", ""7732-18-5""]"	"[""51364-51-3"", ""657408-07-6""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37741632	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""2-Dicyclohexylphosphino-2′"", ""6′-dimethoxybiphenyl""]"	"[""865-48-5"", ""7732-18-5"", ""Sodium tert-butoxide"", ""Water""]"	"[""BASE"", ""WORKUP""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	100.0	3.083	85	c1ccc2c(c1)CCNC2 . COc1ccc(Br)cc1	COc1ccc(N2CCc3ccccc3C2)cc1	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/2-Dicyclohexylphosphino-2′+6′-dimethoxybiphenyl/7732-18-5+865-48-5+Sodium tert-butoxide+Water/108-88-3+Toluene			RCT: 1611-92-3 + 102113-98-4 | PRO: 178611-93-3 | RGT: 865-48-5 + 7732-18-5 | CAT: 51364-51-3 + 657408-07-6 | SOL: 108-88-3	"[""1611-92-3"", ""102113-98-4""]"	"[""178611-93-3""]"	"[""865-48-5"", ""7732-18-5""]"	"[""51364-51-3"", ""657408-07-6""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
31-614-CAS-37741634	Buchwald	"[""Tris(dibenzylideneacetone)dipalladium""]"	"[""Pd""]"	"[""2-Dicyclohexylphosphino-2′"", ""6′-dimethoxybiphenyl""]"	"[""865-48-5"", ""7732-18-5"", ""Sodium tert-butoxide"", ""Water""]"	"[""BASE"", ""WORKUP""]"	"[""Sodium tert-butoxide""]"	"[""108-88-3"", ""Toluene""]"	100.0	3.083	85	c1ccc2c(c1)CCNC2 . Brc1ccc2c(c1)OCCO2	c1ccc2c(c1)CCN(c1ccc3c(c1)OCCO3)C2	Angewandte Chemie, International Edition (2021), 60(5), 2455-2463. | Liu, Xinrui; et al | Angewandte Chemie, International Edition (2021), 60(5), 2455-2463.	Pd/2-Dicyclohexylphosphino-2′+6′-dimethoxybiphenyl/7732-18-5+865-48-5+Sodium tert-butoxide+Water/108-88-3+Toluene			RCT: 6267-02-3 + 2598154-04-0 | PRO: 2598154-28-8 | RGT: 865-48-5 + 7732-18-5 | CAT: 51364-51-3 + 657408-07-6 | SOL: 108-88-3	"[""6267-02-3"", ""2598154-04-0""]"	"[""2598154-28-8""]"	"[""865-48-5"", ""7732-18-5""]"	"[""51364-51-3"", ""657408-07-6""]"	"[""108-88-3""]"	"[""Sodium tert-butoxide""]"
