ReactionID,ReactionType,CatalystCoreDetail,CatalystCoreGeneric,Ligand,FullCatalyticSystem,Reagent,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RawData,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-39787033,Other,"[""Dimethylformamide|68-12-2""]",[],[],"[""Dimethylformamide|68-12-2""]","[""Oxalyl chloride|79-37-8"", ""Potassium carbonate|584-08-7""]","[""BASE""]","[""Dichloromethane|75-09-2"", ""Ethyl acetate|141-78-6"", ""Water|7732-18-5""]",0.0,18.5,100,O=C(O)/C=C/c1ccccc1 . COC(=O)c1ccc(CN)cc1.Cl,COC(=O)c1ccc(CNC(=O)/C=C/c2ccccc2)cc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Oxalyl chloride|79-37-8+Potassium carbonate|584-08-7/Dichloromethane|75-09-2+Ethyl acetate|141-78-6+Water|7732-18-5,,,RCT: 456-22-4 + 98-16-8 | PRO: 2054-00-4 | RGT: 79-37-8 + 584-08-7 | CAT: 68-12-2 | SOL: 75-09-2 + 141-78-6 + 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Oxalyl chloride"", ""Potassium carbonate""], ""catalysts"": [""Dimethylformamide""], ""solvents"": [""Dichloromethane"", ""Ethyl acetate"", ""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39787033"", ""1.1"", ""Reagents: Oxalyl chloride"", ""Catalysts: Dimethylformamide"", ""Solvents: Dichloromethane; rt; 2.5 h, rt; rt → 0 °C"", ""1.2"", ""Reagents: Potassium carbonate"", ""Solvents: Ethyl acetate, Water; 0 °C; 0 °C → rt; overnight, rt"", ""66. Scheme 66 (1 Reaction)"", ""Activity of N-phenylbenzamide analogs against the neglected disease pathogen, Schistosoma mansoni"", ""By: Kanyanta, Masebe; et al"", ""Bioorganic & Medicinal Chemistry Letters (2023), 82, 129164."", ""10.1016/j.bmcl.2023.129164"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""456-22-4"", ""98-16-8""], ""pro_cas"": [""2054-00-4""], ""rgt_cas"": [""79-37-8"", ""584-08-7""], ""cat_cas"": [""68-12-2""], ""sol_cas"": [""75-09-2"", ""141-78-6"", ""7732-18-5""], ""notes"": []}}","[""456-22-4"", ""98-16-8""]","[""2054-00-4""]","[""79-37-8"", ""584-08-7""]","[""68-12-2""]","[""75-09-2"", ""141-78-6"", ""7732-18-5""]"
31-614-CAS-39885681,Other,[],[],[],[],"[""1-Hydroxybenzotriazole|2592-95-2"", ""Diisopropylethylamine|7087-68-5"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride|25952-53-8""]","[""BASE""]","[""Dimethylformamide|68-12-2"", ""Water|7732-18-5""]",25.0,16.0,85,NC1C2CC3CC(C2)CC1C3 . O=C(O)c1cc(Br)c[nH]1,O=C(NC1C2CC3CC(C2)CC1C3)c1cc(Br)c[nH]1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride|25952-53-8+1-Hydroxybenzotriazole|2592-95-2+Diisopropylethylamine|7087-68-5/Dimethylformamide|68-12-2+Water|7732-18-5,,,RCT: 5557-83-5 + 13139-15-6 | PRO: 66415-01-8 | RGT: 2592-95-2 + 7087-68-5 + 25952-53-8 | SOL: 68-12-2 + 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""1-Hydroxybenzotriazole"", ""Diisopropylethylamine"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride""], ""catalysts"": [], ""solvents"": [""Dimethylformamide"", ""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39885681"", ""1.1"", ""Reagents: 1-Hydroxybenzotriazole, Diisopropylethylamine, 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride"", ""Solvents: Dimethylformamide; overnight, rt"", ""1.2"", ""Solvents: Water; cooled"", ""269. Scheme 269 (1 Reaction)"", ""Absolute stereochemistry shown,"", ""Rotation (-)"", ""Absolute stereochemistry shown,"", ""Rotation (-)"", ""Absolute stereochemistry shown,"", ""Rotation (-)"", ""Lectin-Targeted Prodrugs Activated by Pseudomonas aeruginosa for Self-Destructive Antibiotic Release"", ""By: Meiers, Joscha; et al"", ""Journal of Medicinal Chemistry (2022), 65(20), 13988-14014."", ""10.1021/acs.jmedchem.2c01214"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""5557-83-5"", ""13139-15-6""], ""pro_cas"": [""66415-01-8""], ""rgt_cas"": [""2592-95-2"", ""7087-68-5"", ""25952-53-8""], ""cat_cas"": [], ""sol_cas"": [""68-12-2"", ""7732-18-5""], ""notes"": []}}","[""5557-83-5"", ""13139-15-6""]","[""66415-01-8""]","[""2592-95-2"", ""7087-68-5"", ""25952-53-8""]",[],"[""68-12-2"", ""7732-18-5""]"
31-614-CAS-39885797,Other,"[""4-(Dimethylamino)pyridine|1122-58-3""]",[],[],"[""4-(Dimethylamino)pyridine|1122-58-3""]","[""1-Hydroxybenzotriazole|2592-95-2"", ""Diisopropylethylamine|7087-68-5"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride|25952-53-8"", ""Triethylamine|121-44-8""]","[""BASE""]","[""Dimethylformamide|68-12-2"", ""Water|7732-18-5"", ""Dichloromethane|75-09-2""]",25.0,32.0,86,NC1CCCCCCC1 . O=C(O)c1cc(Br)c[nH]1 . CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CC(C)(C)OC(=O)n1cc(Br)cc1C(=O)NC1CCCCCCC1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride|25952-53-8+1-Hydroxybenzotriazole|2592-95-2+Diisopropylethylamine|7087-68-5+Triethylamine|121-44-8/Dichloromethane|75-09-2+Dimethylformamide|68-12-2+Water|7732-18-5,,,RCT: 64-19-7 + 2648234-34-6 | PRO: 2648234-39-1 | RGT: 2592-95-2 + 7087-68-5 + 25952-53-8 + 121-44-8 | CAT: 1122-58-3 | SOL: 68-12-2 + 7732-18-5 + 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""1-Hydroxybenzotriazole"", ""Diisopropylethylamine"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride"", ""Triethylamine""], ""catalysts"": [""4-(Dimethylamino)pyridine""], ""solvents"": [""Dimethylformamide"", ""Water"", ""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39885797"", ""1.1"", ""Reagents: 1-Hydroxybenzotriazole, Diisopropylethylamine, 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride"", ""Solvents: Dimethylformamide; overnight, rt"", ""1.2"", ""Solvents: Water; rt"", ""1.3"", ""Reagents: Triethylamine"", ""Catalysts: 4-(Dimethylamino)pyridine"", ""Solvents: Dichloromethane; overnight, rt"", ""429. Scheme 429 (1 Reaction)"", ""Development of tricyclic N-benzyl-4-hydroxybutanamide derivatives as inhibitors of GABA transporters mGAT1-4 with anticonvulsant, antinociceptive, and antidepressant activity"", ""By: Zareba, Paula; et al"", ""European Journal of Medicinal Chemistry (2021), 221, 113512."", ""10.1016/j.ejmech.2021.113512"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""64-19-7"", ""2648234-34-6""], ""pro_cas"": [""2648234-39-1""], ""rgt_cas"": [""2592-95-2"", ""7087-68-5"", ""25952-53-8"", ""121-44-8""], ""cat_cas"": [""1122-58-3""], ""sol_cas"": [""68-12-2"", ""7732-18-5"", ""75-09-2""], ""notes"": []}}","[""64-19-7"", ""2648234-34-6""]","[""2648234-39-1""]","[""2592-95-2"", ""7087-68-5"", ""25952-53-8"", ""121-44-8""]","[""1122-58-3""]","[""68-12-2"", ""7732-18-5"", ""75-09-2""]"
31-614-CAS-39925599,Other,[],[],[],[],"[""1-Hydroxybenzotriazole|2592-95-2"", ""Diisopropylethylamine|7087-68-5"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride|25952-53-8""]","[""BASE""]","[""Dimethylformamide|68-12-2""]",25.0,16.0,85,COC(=O)[C@@H](N)Cc1ccc(O)cc1 . CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O,COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride|25952-53-8+1-Hydroxybenzotriazole|2592-95-2+Diisopropylethylamine|7087-68-5/Dimethylformamide|68-12-2,,,RCT: 51649-80-0 + 6232-11-7 | PRO: 2410792-53-7 | RGT: 2592-95-2 + 7087-68-5 + 25952-53-8 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""1-Hydroxybenzotriazole"", ""Diisopropylethylamine"", ""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39925599"", ""1.1"", ""Reagents: 1-Hydroxybenzotriazole, Diisopropylethylamine, 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride"", ""Solvents: Dimethylformamide; overnight, pH 8 - 9, rt"", ""313. Scheme 313 (1 Reaction)"", ""Selective targeting of the αC and DFG-out pocket in p38 MAPK"", ""By: Roehm, Sandra; et al"", ""European Journal of Medicinal Chemistry (2020), 208, 112721."", ""10.1016/j.ejmech.2020.112721"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""51649-80-0"", ""6232-11-7""], ""pro_cas"": [""2410792-53-7""], ""rgt_cas"": [""2592-95-2"", ""7087-68-5"", ""25952-53-8""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": []}}","[""51649-80-0"", ""6232-11-7""]","[""2410792-53-7""]","[""2592-95-2"", ""7087-68-5"", ""25952-53-8""]",[],"[""68-12-2""]"
31-614-CAS-39930090,Other,"[""Dimethylformamide|68-12-2""]",[],[],"[""Dimethylformamide|68-12-2""]","[""Oxalyl chloride|79-37-8"", ""Pyridine|110-86-1""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,5.5,98,O=C(O)c1ccc2c(c1)OCCO2 . Cc1ccc(N)cc1[N+](=O)[O-],Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1[N+](=O)[O-],"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Oxalyl chloride|79-37-8+Pyridine|110-86-1/Dichloromethane|75-09-2,,,RCT: 66949-40-4 + 22231-61-4 | PRO: 2412564-68-0 | RGT: 79-37-8 + 110-86-1 | CAT: 68-12-2 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Oxalyl chloride"", ""Pyridine""], ""catalysts"": [""Dimethylformamide""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39930090"", ""1.1"", ""Reagents: Oxalyl chloride"", ""Catalysts: Dimethylformamide"", ""Solvents: Dichloromethane; rt; 3.5 h, rt"", ""1.2"", ""Reagents: Pyridine"", ""Solvents: Dichloromethane; rt; 2 h, rt"", ""455. Scheme 455 (1 Reaction)"", ""Identification of C10 nitrogen-containing aporphines with dopamine D1 versus D5 receptor selectivity"", ""By: Karki, Anupam; et al"", ""Bioorganic & Medicinal Chemistry Letters (2020), 30(8), 127053."", ""10.1016/j.bmcl.2020.127053"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""66949-40-4"", ""22231-61-4""], ""pro_cas"": [""2412564-68-0""], ""rgt_cas"": [""79-37-8"", ""110-86-1""], ""cat_cas"": [""68-12-2""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""66949-40-4"", ""22231-61-4""]","[""2412564-68-0""]","[""79-37-8"", ""110-86-1""]","[""68-12-2""]","[""75-09-2""]"
31-614-CAS-39945512,Other,"[""Dimethylformamide|68-12-2""]",[],[],"[""Dimethylformamide|68-12-2""]","[""Thionyl chloride|7719-09-7"", ""Triethylamine|121-44-8""]","[""BASE""]","[""Toluene|108-88-3"", ""Dichloromethane|75-09-2""]",65.0,21.0,94,O=C(O)c1c(Cl)ccnc1Cl . C[C@@H](N)CO,C[C@H](CCl)NC(=O)c1c(Cl)ccnc1Cl,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Thionyl chloride|7719-09-7+Triethylamine|121-44-8/Dichloromethane|75-09-2+Toluene|108-88-3,,,RCT: 188815-32-9 + 3082-64-2 | PRO: 3028287-93-3 | RGT: 7719-09-7 + 121-44-8 | CAT: 68-12-2 | SOL: 108-88-3 + 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Thionyl chloride"", ""Triethylamine""], ""catalysts"": [""Dimethylformamide""], ""solvents"": [""Toluene"", ""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39945512"", ""1.1"", ""Catalysts: Dimethylformamide"", ""Solvents: Toluene; rt → 65 °C"", ""1.2"", ""Reagents: Thionyl chloride; 2 h, 65 °C; 16 h, 65 °C; 65 °C → 25 °C"", ""1.3"", ""Reagents: Triethylamine"", ""Solvents: Dichloromethane; < 35 °C; 0.5 h, 20 °C"", ""1.4"", ""Reagents: Thionyl chloride"", ""Solvents: Dichloromethane; 1.5 h, 15 °C; 1 h, 35 °C"", ""70. Scheme 70 (1 Reaction)"", ""Absolute stereochemistry shown,"", ""Rotation (+)"", ""Absolute stereochemistry shown"", ""Aldo-Keto Reductase 1C3 Inhibitor Prodrug Improves Pharmacokinetic Profile and Demonstrates In Vivo Efficacy in a Prostate Cancer Xenograft Model"", ""By: Maddeboina, Krishnaiah; et al"", ""Journal of Medicinal Chemistry (2023), 66(14), 9894-9915."", ""10.1021/acs.jmedchem.3c00732"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""188815-32-9"", ""3082-64-2""], ""pro_cas"": [""3028287-93-3""], ""rgt_cas"": [""7719-09-7"", ""121-44-8""], ""cat_cas"": [""68-12-2""], ""sol_cas"": [""108-88-3"", ""75-09-2""], ""notes"": []}}","[""188815-32-9"", ""3082-64-2""]","[""3028287-93-3""]","[""7719-09-7"", ""121-44-8""]","[""68-12-2""]","[""108-88-3"", ""75-09-2""]"
31-614-CAS-39975883,Other,[],[],[],[],"[""7087-68-5|7087-68-5"", ""148893-10-1|148893-10-1"", ""Diisopropylethylamine|"", ""O-(7-Azabenzotriazol-1-yl)-N|"", ""N|"", ""N′|"", ""N′-tetramethyluronium hexafluorophosphate|""]","[""BASE""]","[""Dimethylformamide|68-12-2""]",0.0,16.0,90,Cl.NCc1cccc(B(O)O)c1 . CC(C)(C)NC(=O)C[C@H](NC(=O)OC(C)(C)C)C(=O)O,CC(C)(C)NC(=O)C[C@H](NC(=O)OC(C)(C)C)C(=O)NCc1cccc(B(O)O)c1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/148893-10-1|148893-10-1+7087-68-5|7087-68-5+Diisopropylethylamine|+N|+N′-tetramethyluronium hexafluorophosphate|+N′|+O-(7-Azabenzotriazol-1-yl)-N|/Dimethylformamide|68-12-2,,,RCT: 58933-52-1 + 462-08-8 | PRO: 1262991-47-8 | RGT: 7087-68-5 + 148893-10-1 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Diisopropylethylamine"", ""O-(7-Azabenzotriazol-1-yl)-N"", ""N"", ""N′"", ""N′-tetramethyluronium hexafluorophosphate""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39975883"", ""1.1"", ""Reagents: Diisopropylethylamine, O-(7-Azabenzotriazol-1-yl)-N,N,N′,N′-tetramethyluronium hexafluorophosphate"", ""Solvents: Dimethylformamide; 0 °C; overnight, rt"", ""288. Scheme 288 (1 Reaction)"", ""Oxygen-Dependent Interactions between the Ruthenium Cage and the Photoreleased Inhibitor in NAMPT-Targeted Photoactivated Chemotherapy"", ""By: Abyar, Selda; et al"", ""Journal of Medicinal Chemistry (2024), 67(13), 11086-11102."", ""10.1021/acs.jmedchem.4c00589"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""58933-52-1"", ""462-08-8""], ""pro_cas"": [""1262991-47-8""], ""rgt_cas"": [""7087-68-5"", ""148893-10-1""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": []}}","[""58933-52-1"", ""462-08-8""]","[""1262991-47-8""]","[""7087-68-5"", ""148893-10-1""]",[],"[""68-12-2""]"
31-614-CAS-39975902,Other,[],[],[],[],"[""7087-68-5|7087-68-5"", ""148893-10-1|148893-10-1"", ""Diisopropylethylamine|"", ""O-(7-Azabenzotriazol-1-yl)-N|"", ""N|"", ""N′|"", ""N′-tetramethyluronium hexafluorophosphate|""]","[""BASE""]","[""Dimethylformamide|68-12-2""]",0.0,16.0,93,CC(C)(C)N . CC(C)(C)OC(=O)N[C@@H](CCC(=O)O)C(=O)OCc1ccccc1,CC(C)(C)NC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/148893-10-1|148893-10-1+7087-68-5|7087-68-5+Diisopropylethylamine|+N|+N′-tetramethyluronium hexafluorophosphate|+N′|+O-(7-Azabenzotriazol-1-yl)-N|/Dimethylformamide|68-12-2,,,RCT: 352525-94-1 + 2095522-71-5 | PRO: 2892822-10-3 | RGT: 7087-68-5 + 148893-10-1 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Diisopropylethylamine"", ""O-(7-Azabenzotriazol-1-yl)-N"", ""N"", ""N′"", ""N′-tetramethyluronium hexafluorophosphate""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39975902"", ""1.1"", ""Reagents: Diisopropylethylamine, O-(7-Azabenzotriazol-1-yl)-N,N,N′,N′-tetramethyluronium hexafluorophosphate"", ""Solvents: Dimethylformamide; 0 °C; 0 °C → rt; overnight, rt"", ""287. Scheme 287 (1 Reaction)"", ""Absolute stereochemistry shown"", ""Absolute stereochemistry shown"", ""Discovery of Highly Selective Inhibitors of the Human Constitutive Proteasome β5c Chymotryptic Subunit"", ""By: Zhan, Wenhu; et al"", ""Journal of Medicinal Chemistry (2023), 66(2), 1172-1185."", ""10.1021/acs.jmedchem.2c00733"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""352525-94-1"", ""2095522-71-5""], ""pro_cas"": [""2892822-10-3""], ""rgt_cas"": [""7087-68-5"", ""148893-10-1""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": []}}","[""352525-94-1"", ""2095522-71-5""]","[""2892822-10-3""]","[""7087-68-5"", ""148893-10-1""]",[],"[""68-12-2""]"
31-614-CAS-39977098,Other,[],[],[],[],"[""7087-68-5|7087-68-5"", ""94790-37-1|94790-37-1"", ""7732-18-5|7732-18-5"", ""Diisopropylethylamine|"", ""Water|""]","[""BASE"", ""WORKUP""]","[""Dimethylformamide|68-12-2""]",25.0,13.0,86,COC(=O)CCCCCCC(=O)O . C#CCN(C)CCCOc1ccc(N)cc1Cl,C#CCN(C)CCCOc1ccc(NC(=O)CCCCCCC(=O)OC)cc1Cl,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/7087-68-5|7087-68-5+7732-18-5|7732-18-5+94790-37-1|94790-37-1+Diisopropylethylamine|+Water|/Dimethylformamide|68-12-2,,,RCT: 1245647-53-3 + 1335478-96-0 | PRO: 2787517-62-6 | RGT: 7087-68-5 + 94790-37-1 + 7732-18-5 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Diisopropylethylamine"", ""Water""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-39977098"", ""1.1"", ""Reagents: Diisopropylethylamine, 1-[Bis(dimethylamino)methylene]-1H-benzotriazolium hexafluorophosphate(1-) 3-oxide"", ""Solvents: Dimethylformamide; 12 h, rt"", ""1.2"", ""Reagents: Water; rt"", ""376. Scheme 376 (1 Reaction)"", ""Relative stereochemistry shown"", ""Relative stereochemistry shown"", ""Discovery of Clinical Candidate AZD5462, a Selective Oral Allosteric RXFP1 Agonist for Treatment of Heart Failure"", ""By: Granberg, Kenneth L.; et al"", ""Journal of Medicinal Chemistry (2024), 67(6), 4419-4441."", ""10.1021/acs.jmedchem.3c02184"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""1245647-53-3"", ""1335478-96-0""], ""pro_cas"": [""2787517-62-6""], ""rgt_cas"": [""7087-68-5"", ""94790-37-1"", ""7732-18-5""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": []}}","[""1245647-53-3"", ""1335478-96-0""]","[""2787517-62-6""]","[""7087-68-5"", ""94790-37-1"", ""7732-18-5""]",[],"[""68-12-2""]"
31-614-CAS-40064533,Other,"[""4-(Dimethylamino)pyridine|1122-58-3""]",[],[],"[""4-(Dimethylamino)pyridine|1122-58-3""]","[""7087-68-5|7087-68-5"", ""148893-10-1|148893-10-1"", ""Diisopropylethylamine|"", ""O-(7-Azabenzotriazol-1-yl)-N|"", ""N|"", ""N′|"", ""N′-tetramethyluronium hexafluorophosphate|""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,7.667,87,O=C(O)CCc1cccc(Br)c1 . Nc1ccccc1,O=C(CCc1cccc(Br)c1)Nc1ccccc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/148893-10-1|148893-10-1+7087-68-5|7087-68-5+Diisopropylethylamine|+N|+N′-tetramethyluronium hexafluorophosphate|+N′|+O-(7-Azabenzotriazol-1-yl)-N|/Dichloromethane|75-09-2,,,RCT: 5162-82-3 + 141-43-5 | PRO: 431925-37-0 | RGT: 7087-68-5 + 148893-10-1 | CAT: 1122-58-3 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Diisopropylethylamine"", ""O-(7-Azabenzotriazol-1-yl)-N"", ""N"", ""N′"", ""N′-tetramethyluronium hexafluorophosphate""], ""catalysts"": [""4-(Dimethylamino)pyridine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-40064533"", ""1.1"", ""Reagents: Diisopropylethylamine, O-(7-Azabenzotriazol-1-yl)-N,N,N′,N′-tetramethyluronium hexafluorophosphate"", ""Solvents: Dichloromethane; 40 min, 25 °C"", ""1.2"", ""Catalysts: 4-(Dimethylamino)pyridine; 7 h, 25 °C"", ""35. Scheme 35 (1 Reaction)"", ""Discovery of Orally Bioavailable N-Benzylpiperidinol Derivatives as Potent and Selective USP7 Inhibitors with In Vivo Antitumor Immunity Activity against Colon Cancer"", ""By: Li, Xing; et al"", ""Journal of Medicinal Chemistry (2022), 65(24), 16622-16639."", ""10.1021/acs.jmedchem.2c01444"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""5162-82-3"", ""141-43-5""], ""pro_cas"": [""431925-37-0""], ""rgt_cas"": [""7087-68-5"", ""148893-10-1""], ""cat_cas"": [""1122-58-3""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""5162-82-3"", ""141-43-5""]","[""431925-37-0""]","[""7087-68-5"", ""148893-10-1""]","[""1122-58-3""]","[""75-09-2""]"
