reactant_smiles,product_smiles,catalyst,yield,reference,other_notes
NC1=C(O)C=CC=C1.CC1=CC(C)=CC(I)=C1,CC1=CC(C)=CC(NC2=C(O)C=CC=C2)=C1.CC1=CC(C)=CC(N(C2=CC(C)=CC(C)=C2)C2=C(O)C=CC=C2)=C1,NaI,95,"Orthogonal Cu- and Pd-Based Catalyst Systems for the O- and N-Arylation | Journal of the American Chemical Society (2009), 131(47), 17423-17429",chemoselective
NC1=C(O)C=CC=C1.IC1=CC=CC=C1,OC1=C(NC2=CC=CC=C2)C=CC=C1.OC1=C(N(C2=CC=CC=C2)C2=CC=CC=C2)C=CC=C1,NaI,92,"Orthogonal Cu- and Pd-Based Catalyst Systems for the O- and N-Arylation | Journal of the American Chemical Society (2009), 131(47), 17423-17429",chemoselective
NC1=C(O)C=CC=C1.CC1=CC=C(I)C=C1,CC1=CC=C(NC2=C(O)C=CC=C2)C=C1.CC1=CC=C(N(C2=CC=C(C)C=C2)C2=C(O)C=CC=C2)C=C1,NaI,90,"Orthogonal Cu- and Pd-Based Catalyst Systems for the O- and N-Arylation | Journal of the American Chemical Society (2009), 131(47), 17423-17429",chemoselective
NC1=C(O)C=CC=C1.COC1=CC(I)=CC=C1,COC1=CC=CC(NC2=C(O)C=CC=C2)=C1.COC1=CC=CC(N(C2=CC(OC)=CC=C2)C2=C(O)C=CC=C2)=C1,NaI,90,"Orthogonal Cu- and Pd-Based Catalyst Systems for the O- and N-Arylation | Journal of the American Chemical Society (2009), 131(47), 17423-17429",chemoselective
OC1=CC=CC=C1.CC1=CC=C(I)C=C1.N#CC1=CC=C(N)C=C1,CC1=CC=C(OC2=CC=CC=C2)C=C1.CC1=CC=C(NC2=CC=C(C#N)C=C2)C=C1,98-98-6 + NaI,10,"Orthogonal Cu- and Pd-Based Catalyst Systems for the O- and N-Arylation | Journal of the American Chemical Society (2009), 131(47), 17423-17429","chemoselective, competition experiments phenol/aniline"
NC1=C(O)C=CC=C1.COC1=CC=C(I)C=C1,COC1=CC=C(NC2=C(O)C=CC=C2)C=C1.COC1=CC=C(N(C2=CC=C(OC)C=C2)C2=C(O)C=CC=C2)C=C1,NaI,82,"Orthogonal Cu- and Pd-Based Catalyst Systems for the O- and N-Arylation | Journal of the American Chemical Society (2009), 131(47), 17423-17429",chemoselective
NC1=CC(O)=CC=C1.IC1=CC=CC=C1,OC1=CC=CC(NC2=CC=CC=C2)=C1.NC1=CC=CC(OC2=CC=CC=C2)=C1,"Pyrrole-2-carboxylic acid + NaI + 2,6-Dimethylanilino(oxo)acetic acid + NaI",100,"Orthogonal Cu- and Pd-Based Catalyst Systems for the O- and N-Arylation | Journal of the American Chemical Society (2009), 131(47), 17423-17429 | CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
COC1=CC=C(Br)C=C1.CC1CCCN1,COC1=CC=C(N2CCCC2C)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",100,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
CC(C)C[C@H](N)C(=O)O.ClC1=CC=C(Br)C=C1,CC(C)C[C@H](NC1=CC=C(Cl)C=C1)C(=O)O,NaI,100,"Synthesis of 2H-indazoles by the [3 + 2] dipolar cycloaddition of | Journal of Organic Chemistry (2011), 76(21), 8840-8851","sealed flask used, after 15 h additional DMSO was added (stage 1)"
CCNCC.CC(=O)C1=CC=C(I)C=C1,CCN(CC)C1=CC=C(C(C)=O)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",100,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","alternative reaction conditions shown, alternative reaction conditions"
CCNCC.O=N(=O)C1=CC(I)=CC=C1,CCN(CC)C1=CC(N(=O)=O)=CC=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",100,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
BrC1=CC=C(C2=CC=CC=C2)C=C1.OC1CNC1,OC1CN(C2=CC=C(C3=CC=CC=C3)C=C2)C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",100,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","chemoselective, Ullmann-type conditions, catalyst ligand prepared and"
CC(=O)C1=CC=C(Br)C=C1.NCC1=CC=CC=C1,CC(=O)C1=CC=C(NCC2=CC=CC=C2)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",99,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
BrC1=CC=C(C2=CC=CC=C2)C=C1.C1CCNC1,C1=CC=C(C2=CC=C(N3CCCC3)C=C2)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",99,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
CC(=NC1=C(I)C=CC=C1)NC1=CC=CC=C1,CC1=NC2=CC=CC=C2N1C1=CC=CC=C1,TMEDA + Cu2O,99,"Copper-catalyzed intramolecular C-N bond formation: a straightforward | Journal of Organic Chemistry (2011), 76(2), 716-719",sealed tube used
O=S(=O)(NC1=NCCC1)C1=C(Br)C=CC=C1,O=S1(=O)N=C2CCCN2C2=CC=CC=C21,TMEDA + NaI,99,"Facile synthesis of 4H-1,2,4-benzothiadiazine-1,1-dioxides | Synthetic Communications (2011), 41(13), 1977-1989",
C1=CNC=N1.O=N(=O)C1=CC=C(Br)C=C1,O=N(=O)C1=CC=C(N2C=CN=C2)C=C1,8-Hydroxyquinoline N-oxide + CuBr,99,"Ligands for Copper-Catalyzed C-N Bond Forming Reactions with 1 Mol% CuBr | Journal of Organic Chemistry (2011), 76(9), 3151-3159","chemoselective, sealed tube used"
C1=CNC=N1.O=N(=O)C1=CC=C(Br)C=C1,O=N(=O)C1=CC=C(N2C=CN=C2)C=C1,NaI + Polypropylene glycol (PPG),96,"Efficient and Reusable Catalytic System of CuI-PEG for N-Arylation of | Synthetic Communications (2012), 42(1), 114-121","green chemistry, alternative preparation shown"
COC1=CC=C(Br)C(C(=O)O)=C1.CCCCCCCCCCCCCCCCOC(=O)C1=CC(N)=C(Cl)C=C1,CCCCCCCCCCCCCCCCOC(=O)C1=CC=C(Cl)C(NC2=C(C(=O)O)C=C(OC)C=C2)=C1,Cu powder,98,"Ultrasound-assisted Ullmann Reaction of Alkyl and Aromatic Amines with | Organic Preparations and Procedures International (2012), 44(3), 271-280","ultrasound, alternative reaction conditions gave lower yield, Ullmann"
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.O=C(NC1=C(I)C=CC=C1)C1=CC=CC=C1,O=C(NC1=C(N(NC(=O)C2=CC=CC=C2)C2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1,NaI,98,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
C1=CNN=C1.CC(C)(C)C1=CC=C(Br)C=C1,CC(C)(C)C1=CC=C(N2C=CC=N2)C=C1,Cu2O,98,"Copper-catalyzed C-N bond formation with N-heterocycles and aryl halides | Synlett (2012), 23(8), 1240-1244","microwave irradiation, sealed vessel used"
COC1=CC=C(I)C=C1.O=C(NNC1=CC=CC=C1)C1=CC=CO1,COC1=CC=C(N(NC(=O)C2=CC=CO2)C2=CC=CC=C2)C=C1,NaI,98,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N(NC(=O)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,NaI,98,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555","alternative preparation shown, alternative reaction in presence of"
NCC1=CC=CC=C1.CSC1=CC=C(Br)C=C1,CSC1=CC=C(NCC2=CC=CC=C2)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",97,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
CNCC1=CC=CC=C1.COC(=O)C1=CC=C(I)C=C1,COC(=O)C1=CC=C(N(C)CC2=CC=CC=C2)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",97,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
CSC1=CC=C(Br)C=C1.C1CCNC1,CSC1=CC=C(N2CCCC2)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",97,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
BrC1=CC=CC=C1.C1=CNC=N1,C1=CC=C(N2C=CN=C2)C=C1,NaI + Polypropylene glycol (PPG),97,"Efficient and Reusable Catalytic System of CuI-PEG for N-Arylation of | Synthetic Communications (2012), 42(1), 114-121","green chemistry, optimized on copper catalyst,amount of"
BrC1=CC=CC=C1.C1=CNC=N1,C1=CC=C(N2C=CN=C2)C=C1,100-97-0 + NaI,96,"Cheap Cu(I)/Hexamethylenetetramine (HMTA) Catalytic System for C-N | Synthetic Communications (2012), 42(2), 279-284","sealed tube used, optimized on ligand,temperature,solvent"
BrC1=CC=CC=C1.C1=CNC=N1,C1=CC=C(N2C=CN=C2)C=C1,NaI + Polypropylene glycol (PPG),93,"Efficient and Reusable Catalytic System of CuI-PEG for N-Arylation of | Synthetic Communications (2012), 42(1), 114-121",green chemistry
C1=CNC=N1.BrC1=CC=CC=C1,C1=CC=C(N2C=CN=C2)C=C1,phenanthroline + NaI,78,"Preparation of New Buchwald-Type Secondary Phosphine Oxide Ligands and | Organometallics (2011), 30(5), 1139-1147",in-situ generated catalyst
COC1=CC=C(I)C=C1.O=C(NNC1=CC=C(N(=O)=O)C=C1)C1=CC=CC=C1,COC1=CC=C(N(NC(=O)C2=CC=CC=C2)C2=CC=C(N(=O)=O)C=C2)C=C1,NaI,97,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
CCNCC.IC1=CC=C(C2=CC=CC=C2)C=C1,CCN(CC)C1=CC=C(C2=CC=CC=C2)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",97,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
COC1=CC(I)=CC=C1.CONC(=O)CC1=CC=CC=C1,COC1=CC=CC(N(OC)C(=O)CC2=CC=CC=C2)=C1,TMEDA + Cu2O,97,"Copper-catalyzed cross-coupling of O-alkyl hydroxamates with aryl iodides | Synthesis (2012), 44(15), 2413-2423","mol. sieves used, sealed vial used"
C1=CC=C2NC=CC2=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CC3=CC=CC=C32)C=C1,"NaI + trans-N,N'-Dimethylcyclohexane-1,2-diamine",97,"A Soluble Copper(I) Source and Stable Salts of Volatile Ligands for | Journal of Organic Chemistry (2012), 77(17), 7646-7651",high through-put screening
C1=CC=C2NC=CC2=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CC3=CC=CC=C32)C=C1,NaI + 1394916-65-4,96,"A Soluble Copper(I) Source and Stable Salts of Volatile Ligands for | Journal of Organic Chemistry (2012), 77(17), 7646-7651",high through-put screening
C1=CC=C2NC=CC2=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CC3=CC=CC=C32)C=C1,"1,2-diaminobenzene + NaI",91,"Synthesis of Indole and Biindolyl Triflones. | Organic Letters (2011), 13(18), 4854-4857",
C1=CC=C2NC=CC2=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CC3=CC=CC=C32)C=C1,TMEDA + NaI,70,"A Soluble Copper(I) Source and Stable Salts of Volatile Ligands for | Journal of Organic Chemistry (2012), 77(17), 7646-7651",high through-put screening
COC1=CC=C(Br)C(C(=O)O)=C1.NC1=CC(O)=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1Cl,COC1=CC(C(=O)O)=C(NC2=C(Cl)C=C(NC(=O)C3=CC(Cl)=C(Cl)C=C3)C(O)=C2)C=C1,Cu powder,97,"Ultrasound-assisted Ullmann Reaction of Alkyl and Aromatic Amines with | Organic Preparations and Procedures International (2012), 44(3), 271-280","ultrasound, alternative reaction conditions gave lower yield, Ullmann"
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.COC(=O)C1=C(I)C=CC=C1,COC(=O)C1=C(N(NC(=O)C2=CC=CC=C2)C2=CC=CC=C2)C=CC=C1,NaI,97,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.NC1=C(I)C=CC=C1,NC1=C(N(NC(=O)C2=CC=CC=C2)C2=CC=CC=C2)C=CC=C1,NaI,97,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.COC1=CC(I)=CC=C1,COC1=CC=CC(N(NC(=O)C2=CC=CC=C2)C2=CC=CC=C2)=C1,NaI,97,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
IC1=CC=CC=C1.C=CCONC(=O)CC1=CC=CC=C1,C=CCON(C(=O)CC1=CC=CC=C1)C1=CC=CC=C1,TMEDA + Cu2O,96,"Copper-catalyzed cross-coupling of O-alkyl hydroxamates with aryl iodides | Synthesis (2012), 44(15), 2413-2423","mol. sieves used, sealed vial used"
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.CC(=O)C1=C(Br)C=CC=C1,CC1=NN(C2=CC=CC=C2)C2=CC=CC=C21,trans-4-Hydroxy-L-proline + NaI,96,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
C1=CNN=C1.IC1=C(I)C=CC=C1,C1=CC(N2C=CC=N2)=C(N2C=CC=N2)C=C1,Cu2O,96,"Copper-catalyzed C-N bond formation with N-heterocycles and aryl halides | Synlett (2012), 23(8), 1240-1244","microwave irradiation, sealed vessel used"
O=N(=O)C1=C(Cl)C=CC=C1.C1=CNC=N1,O=N(=O)C1=C(N2C=CN=C2)C=CC=C1,100-97-0 + CuCl,96,"Cheap Cu(I)/Hexamethylenetetramine (HMTA) Catalytic System for C-N | Synthetic Communications (2012), 42(2), 279-284",sealed tube used
O=N(=O)C1=C(Cl)C=CC=C1.C1=CNC=N1,O=N(=O)C1=C(N2C=CN=C2)C=CC=C1,NaI + Polypropylene glycol (PPG),88,"Efficient and Reusable Catalytic System of CuI-PEG for N-Arylation of | Synthetic Communications (2012), 42(1), 114-121",green chemistry
COC1=CC=C(I)C=C1.O=C(NNC1=CC(Cl)=CC=C1)C1=CC=CC=C1,COC1=CC=C(N(NC(=O)C2=CC=CC=C2)C2=CC(Cl)=CC=C2)C=C1,NaI,96,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
IC1=CC=CC=C1.CCCCCCCCCC(=O)NNC1=CC=CC=C1,CCCCCCCCCC(=O)NN(C1=CC=CC=C1)C1=CC=CC=C1,NaI,96,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.BrC1=CC=C(I)C=C1,O=C(NN(C1=CC=CC=C1)C1=CC=C(Br)C=C1)C1=CC=CC=C1,NaI,96,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",chemoselective
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.COC(=O)C1=CC=C(I)C=C1,COC(=O)C1=CC=C(N(NC(=O)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,NaI,96,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
IC1=CC=CC2=C1C=CC=C2.O=C(NNC1=CC=CC=C1)C1=CC=CC=C1,O=C(NN(C1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2)C1=CC=CC=C1,NaI,96,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
IC1=CC=CC=C1.O=C1CCCN1,O=C1CCCN1C1=CC=CC=C1,NaI + 80510-03-8,96,"Copper(I) Complexes with Trispyrazolylmethane Ligands: Synthesis, | Inorganic Chemistry (2012), 51(15), 8298-8306","Goldberg-type condensation, optimization study"
O=N(=O)C1=CC=C(Cl)C=C1.C1=CNC=N1,O=N(=O)C1=CC=C(N2C=CN=C2)C=C1,100-97-0 + CuCl,95,"Cheap Cu(I)/Hexamethylenetetramine (HMTA) Catalytic System for C-N | Synthetic Communications (2012), 42(2), 279-284",sealed tube used
O=N(=O)C1=CC=C(Cl)C=C1.C1=CNC=N1,O=N(=O)C1=CC=C(N2C=CN=C2)C=C1,NaI + Polypropylene glycol (PPG),95,"Efficient and Reusable Catalytic System of CuI-PEG for N-Arylation of | Synthetic Communications (2012), 42(1), 114-121","green chemistry, alternative preparation shown"
O=N(=O)C1=CC=C(Cl)C=C1.C1=CNC=N1,O=N(=O)C1=CC=C(N2C=CN=C2)C=C1,8-Hydroxyquinoline N-oxide + CuBr,89,"Ligands for Copper-Catalyzed C-N Bond Forming Reactions with 1 Mol% CuBr | Journal of Organic Chemistry (2011), 76(9), 3151-3159","chemoselective, sealed tube used"
NCC1=CC=CC=C1.COC1=CC=C(Br)C=C1,COC1=CC=C(NCC2=CC=CC=C2)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",95,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
NCC1=CC=CC=C1.COC1=C(Br)C=CC=C1,COC1=C(NCC2=CC=CC=C2)C=CC=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",95,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
COC1=CC=C(Br)C=C1.CCNCC,CCN(CC)C1=CC=C(OC)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",95,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","optimized on ligand, alternative reaction conditions shown, Ullmann-type"
COC1=CC=C(Br)C=C1.NCCO,COC1=CC=C(NCCO)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",95,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
CCNCC.COC1=CC(I)=CC=C1,CCN(CC)C1=CC(OC)=CC=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",95,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
CC(=O)NNC1=CC=CC=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N(NC(C)=O)C2=CC=CC=C2)C=C1,NaI,95,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
NCCC1=CC=C(O)C=C1.O=C(O)C1=C(Cl)C=CC=C1,O=C(O)C1=C(NCCC2=CC=C(O)C=C2)C=CC=C1,Cu powder,95,"Ultrasound-assisted Ullmann Reaction of Alkyl and Aromatic Amines with | Organic Preparations and Procedures International (2012), 44(3), 271-280","ultrasound, alternative reaction conditions gave lower yield, Ullmann"
C1CCNC1.COC1=C(Br)C=CC=C1,COC1=C(N2CCCC2)C=CC=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",95,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.CC(=O)C1=CC=C(I)C=C1,CC(=O)C1=CC=C(N(NC(=O)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,NaI,95,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",alternative preparation shown
C1=CNC=N1.O=N(=O)C1=C(F)C=CC=C1,O=N(=O)C1=C(N2C=CN=C2)C=CC=C1,NaI,95,"Copper-Catalyzed Aerobic Oxidative Intramolecular C-H Amination Leading | Organic Letters (2012), 14(2), 452-455",
C1=CC=C2NC=NC2=C1.O=N(=O)C1=C(F)C=CC=C1,O=N(=O)C1=C(N2C=NC3=CC=CC=C32)C=CC=C1,NaI,95,"Copper-Catalyzed Aerobic Oxidative Intramolecular C-H Amination Leading | Organic Letters (2012), 14(2), 452-455",
CC1=C(C)C=C2NC=NC2=C1.O=N(=O)C1=C(F)C=CC=C1,CC1=C(C)C=C2C(=C1)N=CN2C1=C(N(=O)=O)C=CC=C1,NaI,95,"Copper-Catalyzed Aerobic Oxidative Intramolecular C-H Amination Leading | Organic Letters (2012), 14(2), 452-455",
C1=CNC=N1.CC(C)(C)C1=CC=C(Br)C=C1,CC(C)(C)C1=CC=C(N2C=CN=C2)C=C1,Cu2O,95,"Copper-catalyzed C-N bond formation with N-heterocycles and aryl halides | Synlett (2012), 23(8), 1240-1244","microwave irradiation, sealed vessel used"
C1=CNC=N1.FC(F)(F)C1=CC=C(Br)C=C1,FC(F)(F)C1=CC=C(N2C=CN=C2)C=C1,NaI + Polypropylene glycol (PPG),95,"Efficient and Reusable Catalytic System of CuI-PEG for N-Arylation of | Synthetic Communications (2012), 42(1), 114-121","green chemistry, alternative preparation shown"
C1=CNC=N1.CC1=CC(F)=C(N(=O)=O)C=C1,CC1=CC(N2C=CN=C2)=C(N(=O)=O)C=C1,NaI,95,"Copper-Catalyzed Aerobic Oxidative Intramolecular C-H Amination Leading | Organic Letters (2012), 14(2), 452-455",
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.CC(=O)C1=C(Br)C=CC(Br)=C1,CC(=O)C1=C(N(NC(=O)C2=CC=CC=C2)C2=CC=CC=C2)C=CC(Br)=C1,trans-4-Hydroxy-L-proline + NaI,95,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",regioselective
COC1=C(I)C=CC=C1.O=C(NNC1=CC=CC=C1)C1=CC=CC=C1,COC1=C(N(NC(=O)C2=CC=CC=C2)C2=CC=CC=C2)C=CC=C1,NaI,95,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
O=C(NNC1=CC=CC=C1)C1=CC=CC=C1.N#CC1=CC(I)=CC=C1,N#CC1=CC=CC(N(NC(=O)C2=CC=CC=C2)C2=CC=CC=C2)=C1,NaI,95,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
IC1=CC=CC=C1.CCCCC(=O)NOC,CCCCC(=O)N(OC)C1=CC=CC=C1,TMEDA + Cu2O,95,"Copper-catalyzed cross-coupling of O-alkyl hydroxamates with aryl iodides | Synthesis (2012), 44(15), 2413-2423","mol. sieves used, alternative reaction conditions (18h) gave lower yield,"
BrC1=CC=C(Br)C=C1.C1=CNC=N1,BrC1=CC=C(N2C=CN=C2)C=C1,Cu2O,94,"Copper-catalyzed C-N bond formation with N-heterocycles and aryl halides | Synlett (2012), 23(8), 1240-1244","microwave irradiation, sealed vessel used, selective for monosubstitution"
CCNCC.O=N(=O)C1=CC=C(Br)C=C1,CCN(CC)C1=CC=C(N(=O)=O)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",94,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, catalyst ligand prepared and used"
CCNCC.COC1=CC=C(I)C=C1,CCN(CC)C1=CC=C(OC)C=C1,"2,6-Dimethylanilino(oxo)acetic acid + NaI",94,"CuI/DMPAO-Catalyzed N-Arylation of Acyclic Secondary Amines | Organic Letters (2012), 14(12), 3056-3059","Ullmann-type conditions, alternative preparation shown, catalyst ligand"
O=C(O)C1=C(Cl)C=CC=C1.CCCCCCCCCCCCCCCCOC(=O)C1=CC(N)=C(Cl)C=C1,CCCCCCCCCCCCCCCCOC(=O)C1=CC=C(Cl)C(NC2=C(C(=O)O)C=CC=C2)=C1,Cu powder,94,"Ultrasound-assisted Ullmann Reaction of Alkyl and Aromatic Amines with | Organic Preparations and Procedures International (2012), 44(3), 271-280","ultrasound, alternative reaction conditions gave lower yield, Ullmann"
O=C(O)C1=C(Cl)C=CC=C1.COC1=CC(CCN)=CC=C1O,COC1=C(O)C=CC(CCNC2=C(C(=O)O)C=CC=C2)=C1,Cu powder,94,"Ultrasound-assisted Ullmann Reaction of Alkyl and Aromatic Amines with | Organic Preparations and Procedures International (2012), 44(3), 271-280","ultrasound, alternative reaction conditions gave lower yield, Ullmann"
C1=CC=C2NC=CC2=C1.IC1=CC=CC=C1,C1=CC=C(N2C=CC3=CC=CC=C32)C=C1,NaI + Polypropylene glycol (PPG),94,"Efficient and Reusable Catalytic System of CuI-PEG for N-Arylation of | Synthetic Communications (2012), 42(1), 114-121","green chemistry, alternative preparation shown"
C1=CC=C2NC=CC2=C1.IC1=CC=CC=C1,C1=CC=C(N2C=CC3=CC=CC=C32)C=C1,"1,2-diaminobenzene + NaI",87,"Synthesis of Indole and Biindolyl Triflones. | Organic Letters (2011), 13(18), 4854-4857",
O=C(NC1=CC=C(Cl)C=N1)C1=C(Br)C=CC(Cl)=C1,O=C1N=C2C=CC(Cl)=CN2C2=CC=C(Cl)C=C12,NaI,94,"Efficient copper-catalyzed synthesis of fused pyridoquinazolones | Synlett (2011), (13), 1930-1936",
CC(=O)C1=C(Br)C=CC=C1.COC1=CC=C(NNC(=O)C2=CC=CC=C2)C=C1,COC1=CC=C(N2N=C(C)C3=CC=CC=C32)C=C1,trans-4-Hydroxy-L-proline + NaI,94,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
COC1=CC=C(I)C=C1.COC1=CC=C(NNC(=O)C2=CC=CC=C2)C=C1,COC1=CC=C(N(NC(=O)C2=CC=CC=C2)C2=CC=C(OC)C=C2)C=C1,NaI,94,"Assembly of N,N-Disubstituted Hydrazines and 1-Aryl-1H-indazoles via | Organic Letters (2012), 14(10), 2552-2555",
